pd_id,party_clf_pdid
pd-171454676214034-2,DEM
pd-1714632911933752-1,DEM
pd-1714655051928822-1,DEM
pd-17146554445-2,DEM
pd-171476483974-2,DEM
pd-171495432868919-3,DEM
pd-1715138382132100-3,DEM
pd-1715262342039208-1,DEM
pd-171531456850148-2,DEM
pd-171540600327698-3,DEM
pd-171576832912603-1,REP
pd-171651620209487-2,DEM
pd-171669079527314-2,REP
pd-171747526286665-3,DEM
pd-1718260095117355-2,DEM
pd-1718895035052634-1,DEM
pd-1719000921660893-4,DEM
pd-1719346238076646-3,DEM
pd-1719628338301078-1,DEM
pd-172013736279963-1,REP
pd-172014073401424-3,DEM
pd-172014073401424-4,DEM
pd-1720440434935152-1,REP
pd-1720440434935152-2,REP
pd-1720440434935152-3,REP
pd-1721333671443168-2,DEM
pd-1721467687891795-3,DEM
pd-1721737568156361-1,DEM
pd-1722485608007316-2,DEM
pd-172251242814543-4,DEM
pd-172298889630363-1,REP
pd-172350046891-2,DEM
pd-172350046891-3,DEM
pd-172350046891-6,REP
pd-172365206452482-3,REP
pd-1724116661193454-1,DEM
pd-1724152980980128-4,DEM
pd-172547056159261-1,DEM
pd-1725703204313798-2,DEM
pd-172604639428580-1,DEM
pd-172617380320743-2,DEM
pd-1726580677669176-2,REP
pd-172683773493-1,DEM
pd-172723476083583-4,DEM
pd-172764672811067-2,REP
pd-172782570044621-2,DEM
pd-172783160290727-3,REP
pd-17280263441-2,DEM
pd-172823282753073-2,REP
pd-172829236551975-1,DEM
pd-1728357057428090-1,REP
pd-1728729310751074-1,DEM
pd-172922679257-2,DEM
pd-1729228660627938-1,DEM
pd-172957447209-2,DEM
pd-1730595280535466-2,DEM
pd-1731398907140793-1,DEM
pd-1731717837105657-2,DEM
pd-1733918116873254-3,REP
pd-1733918116873254-4,REP
pd-1734161613537723-3,DEM
pd-1734817253444472-1,REP
pd-1734821056805950-1,DEM
pd-1735441880027339-1,REP
pd-1735809359967269-3,DEM
pd-1736289336607318-2,REP
pd-173629675769-2,DEM
pd-17364823283-3,DEM
pd-173748029414263-1,OTHER
pd-173767472897-1,DEM
pd-1737720532927750-1,DEM
pd-173774026036592-2,DEM
pd-173801453483019-1,DEM
pd-17382403969-3,DEM
pd-173841796636364-1,DEM
pd-173846989439390-1,DEM
pd-1738627363100589-2,DEM
pd-1738654966422200-1,REP
pd-173875250186587-1,DEM
pd-1739551539664729-1,REP
pd-1739739902905492-2,REP
pd-1739975592905233-1,DEM
pd-174057765941-5,REP
pd-174080206768090-1,REP
pd-1741751742747559-1,DEM
pd-174249462984314-2,REP
pd-1742762569347827-5,DEM
pd-174301152666345-1,DEM
pd-17432811417-11,DEM
pd-17432811417-15,DEM
pd-17432811417-19,DEM
pd-174361323398407-1,OTHER
pd-174522442613024-1,REP
pd-1745284302375883-1,DEM
pd-1745722325677728-2,OTHER
pd-1745785302349765-3,DEM
pd-174693403292105-2,DEM
pd-1746962408911790-1,DEM
pd-1746984515376877-1,DEM
pd-1747132688647028-1,DEM
pd-174750213023790-3,DEM
pd-17475614410-1,DEM
pd-17475614410-5,DEM
pd-174777196873-3,REP
pd-174793662656828-1,DEM
pd-1748535151895646-2,DEM
pd-174886745950250-1,REP
pd-1749019308649177-2,DEM
pd-174905503013610-3,REP
pd-1749600085271040-2,DEM
pd-1749962065236604-3,DEM
pd-175030099788171-3,DEM
pd-175035289205780-1,REP
pd-1750524931922821-2,DEM
pd-1750524931922821-5,DEM
pd-1750699881894920-4,REP
pd-1751512001754266-1,DEM
pd-1751620555099797-2,DEM
pd-175184919165831-1,DEM
pd-1752512984764601-1,REP
pd-1752716341611327-2,DEM
pd-17528349706-4,DEM
pd-175335262547741-3,DEM
pd-1753618431563084-1,REP
pd-175403889150682-1,DEM
pd-1754372481245454-1,DEM
pd-1754372481245454-2,DEM
pd-1754859074566368-1,DEM
pd-1754859418106897-2,REP
pd-1755568161347548-1,DEM
pd-1756007634708280-4,REP
pd-175672252499829-3,DEM
pd-175686233310156-2,REP
pd-1757913701147751-1,REP
pd-175797376373-2,DEM
pd-175869959186434-2,DEM
pd-175886182423571-1,DEM
pd-175886458122-2,DEM
pd-175886458122-5,DEM
pd-1759098384325233-1,DEM
pd-175916692783043-4,DEM
pd-175916692783043-6,DEM
pd-1759574664067296-1,DEM
pd-1760927590867918-1,DEM
pd-176099072429809-2,DEM
pd-1761372874133736-2,DEM
pd-176160379379-1,DEM
pd-1761994977390826-1,DEM
pd-176238466533-5,REP
pd-176312959050350-1,REP
pd-176312959050350-2,DEM
pd-176312959050350-3,DEM
pd-1764306443784870-2,DEM
pd-176445652389244-1,REP
pd-176466646087311-1,DEM
pd-176466646087311-4,DEM
pd-1765033567057615-5,DEM
pd-1765073800454902-2,DEM
pd-176548369099092-2,DEM
pd-1766394553620082-2,REP
pd-176646896443851-3,DEM
pd-1766994643530507-1,DEM
pd-176789922364429-3,REP
pd-1768995796484154-1,DEM
pd-1769458310023327-2,DEM
pd-1769615126646122-1,DEM
pd-1770437849934276-1,DEM
pd-1771156219840594-2,REP
pd-1771156219840594-3,REP
pd-177206292396100-1,DEM
pd-1772414626334001-5,DEM
pd-177257449047689-2,DEM
pd-1773152856029750-2,REP
pd-1773191466262701-1,DEM
pd-1773286312999083-2,REP
pd-1775479846060713-3,REP
pd-177550238948613-1,DEM
pd-177608652618-3,REP
pd-177725632972150-4,DEM
pd-1777350702523502-2,REP
pd-1777497609244485-2,DEM
pd-177757582300684-2,DEM
pd-177795649493321-4,DEM
pd-177835006199221-2,DEM
pd-1778371355708351-1,REP
pd-177905882258111-2,DEM
pd-17801244148-2,DEM
pd-178016715630002-2,DEM
pd-178027172248691-2,DEM
pd-178051136001622-3,REP
pd-178093668911508-4,DEM
pd-1782649098670698-3,DEM
pd-1783247465336384-2,DEM
pd-1783488458618040-1,DEM
pd-178367366158515-1,DEM
pd-178371108015-1,REP
pd-1783950361879203-1,REP
pd-178401576221337-1,DEM
pd-1784702815145771-1,DEM
pd-1785446588424255-1,REP
pd-178560983729-1,DEM
pd-178600855977012-2,REP
pd-178602115837123-3,DEM
pd-178620479164649-3,REP
pd-1787149304864079-2,REP
pd-178852686005951-1,REP
pd-1788530101402591-3,DEM
pd-178934048813608-1,REP
pd-178934048813608-2,REP
pd-178942406040940-1,REP
pd-179042532903649-4,REP
pd-1790999320918521-3,DEM
pd-1791045784476777-1,DEM
pd-17911165812-2,DEM
pd-17911165812-3,DEM
pd-1791315257824704-1,DEM
pd-179204028758675-1,DEM
pd-179204028758675-2,DEM
pd-179208562096597-2,REP
pd-179289972706350-2,DEM
pd-179292602218466-1,REP
pd-1792966030729641-2,DEM
pd-1793239914221664-1,DEM
pd-1793349057355115-2,DEM
pd-1793349057355115-3,DEM
pd-1793349580952250-1,REP
pd-1793806890896987-3,REP
pd-179462215993376-1,REP
pd-179462215993376-2,REP
pd-179469236138984-4,DEM
pd-179469236138984-5,DEM
pd-179513292162226-1,DEM
pd-1795664644011390-4,REP
pd-1795835404060938-2,DEM
pd-179610235833-3,DEM
pd-1796396107355152-1,REP
pd-179691178860126-1,REP
pd-1797957736944615-4,DEM
pd-179909895355213-3,DEM
pd-1800072483402009-1,DEM
pd-180024415404279-1,DEM
pd-180024415404279-2,DEM
pd-1800502240239217-3,REP
pd-180060629247353-2,DEM
pd-180070212030430-1,DEM
pd-180070212030430-2,DEM
pd-1801237890175919-2,REP
pd-1801237890175919-4,REP
pd-1801237890175919-5,REP
pd-180150986070166-1,DEM
pd-18017481462-2,REP
pd-1801928096578092-1,REP
pd-1802177709900081-2,REP
pd-1802248836771260-1,DEM
pd-180230069923-1,REP
pd-180252152142614-1,DEM
pd-180541355995119-1,REP
pd-1805871639743642-3,REP
pd-180622645915465-2,REP
pd-180631442719210-3,REP
pd-180704985314813-2,REP
pd-1807312739535601-2,DEM
pd-18079407397-2,REP
pd-180803258602278-1,DEM
pd-1808068199405179-1,DEM
pd-180832276231-2,DEM
pd-180844378717649-1,DEM
pd-1808811535837810-1,REP
pd-1809136919401174-3,REP
pd-1809136919401174-5,DEM
pd-1809715209318581-2,REP
pd-180994485384812-3,DEM
pd-181147345559122-1,DEM
pd-181279682257478-3,DEM
pd-1814315308614120-1,DEM
pd-181467702005600-2,DEM
pd-181480518561823-1,DEM
pd-181542245511109-1,DEM
pd-1815446788701999-2,DEM
pd-181667282733277-1,DEM
pd-1817185645185939-3,DEM
pd-1817311598504070-1,DEM
pd-1817346558513692-1,REP
pd-1817361468530772-1,DEM
pd-1817844518513702-2,REP
pd-181837325501533-2,DEM
pd-1819071874873907-3,DEM
pd-181924628560212-1,DEM
pd-181988439076731-2,REP
pd-181988439076731-3,REP
pd-181994851877502-1,DEM
pd-1819973358326612-2,DEM
pd-1819990444891347-3,DEM
pd-182035058514885-1,REP
pd-1820449154938109-2,DEM
pd-182079698493370-2,DEM
pd-182087119230169-3,REP
pd-182096099085-1,DEM
pd-182117955800770-1,DEM
pd-182187531723-1,DEM
pd-182242252476443-1,DEM
pd-1822517194677770-2,REP
pd-1823711151199203-3,DEM
pd-182383268803-2,DEM
pd-182433011797791-1,DEM
pd-1824655187574637-1,DEM
pd-182508445854465-2,DEM
pd-18252637257-1,REP
pd-1825852871023935-3,OTHER
pd-182605735142870-2,REP
pd-182605735142870-3,REP
pd-1826152711030876-1,DEM
pd-1826152711030876-2,DEM
pd-182616238486183-3,DEM
pd-182620315479-1,DEM
pd-1826327837649340-1,REP
pd-1826415644317980-2,REP
pd-1827291897316832-1,OTHER
pd-182732081922561-3,REP
pd-182736419069151-1,DEM
pd-1828010094157286-1,DEM
pd-1829829067339151-3,REP
pd-1833179193671750-3,DEM
pd-183395925134-1,DEM
pd-183424985463330-4,DEM
pd-183470401805835-1,DEM
pd-183593709179484-1,DEM
pd-183649031658419-3,DEM
pd-1837115116571746-4,DEM
pd-183767704972322-2,REP
pd-183792205305311-1,DEM
pd-1838642256459410-1,DEM
pd-183894075820090-2,DEM
pd-1839038319461524-1,DEM
pd-1839038319461524-2,DEM
pd-1839198779632815-1,REP
pd-183963015310306-1,REP
pd-184040026329-1,REP
pd-1840646172840764-2,DEM
pd-184104508356643-5,REP
pd-1841692652719716-2,DEM
pd-1841824626073676-2,DEM
pd-1841824626073676-3,DEM
pd-1842341652707472-1,REP
pd-184350204922184-1,DEM
pd-184363058028-1,DEM
pd-1843633645939339-1,REP
pd-184434458241608-1,DEM
pd-1845406298823675-1,REP
pd-184612575302734-1,DEM
pd-1846341388989431-1,DEM
pd-184731548554164-3,DEM
pd-1847638545475704-1,REP
pd-1847639185565162-2,REP
pd-184797434904089-3,DEM
pd-1848090445295116-1,DEM
pd-184818938224312-3,DEM
pd-184877358847542-1,REP
pd-18492769291-1,DEM
pd-184953474869682-1,DEM
pd-185038902076605-2,DEM
pd-185165378166721-1,DEM
pd-185177981584491-1,DEM
pd-185177981584491-4,DEM
pd-185235254919810-1,DEM
pd-185248995481371-2,DEM
pd-1852957151413979-1,DEM
pd-185340031841868-2,DEM
pd-185443984969028-1,DEM
pd-185650221903810-2,REP
pd-185668625265829-2,DEM
pd-1856796051005157-3,REP
pd-185753078030-4,DEM
pd-185753078030-6,DEM
pd-185765308438883-3,DEM
pd-185855798811928-3,DEM
pd-185927193199820-1,DEM
pd-1859546537618734-2,DEM
pd-1859919861003076-2,DEM
pd-1860025597617881-1,DEM
pd-186012348104441-1,DEM
pd-186221328059961-2,REP
pd-1862495540439500-1,DEM
pd-1862511410671222-2,DEM
pd-186319338839-2,REP
pd-186319338839-4,DEM
pd-186382001561785-1,DEM
pd-186406264861881-1,DEM
pd-186457858051439-1,DEM
pd-186457858051439-2,DEM
pd-1865047147110748-1,REP
pd-186532445783-1,REP
pd-186648099489-2,REP
pd-186658478044307-1,REP
pd-186688511534608-1,DEM
pd-1868885156673680-2,DEM
pd-186975451322263-1,DEM
pd-187078131403191-3,DEM
pd-187098348542611-4,REP
pd-1871071139797362-2,DEM
pd-187156025313496-1,DEM
pd-1872186946397585-1,DEM
pd-187235367997050-2,DEM
pd-1872763289657923-2,DEM
pd-187319004790737-1,DEM
pd-187362050859-3,DEM
pd-187481784759347-1,DEM
pd-187515796665-1,DEM
pd-187515796665-2,REP
pd-187518851281448-2,DEM
pd-1875296862787933-3,REP
pd-1876041185960210-2,DEM
pd-1876217269261051-1,REP
pd-1876287062634831-1,REP
pd-1876760055900715-2,REP
pd-1877077119195405-2,DEM
pd-1877077119195405-3,DEM
pd-187713745097888-1,DEM
pd-1877197542296399-3,REP
pd-1877393945654633-5,DEM
pd-187809941803009-1,DEM
pd-187850809456-3,DEM
pd-187912903933-1,DEM
pd-1879723575578767-1,DEM
pd-187975486067-3,DEM
pd-187975486067-4,DEM
pd-1880305992022624-2,DEM
pd-1880507922255279-4,REP
pd-188055037943644-1,REP
pd-188130156724-4,DEM
pd-18813753280-10,DEM
pd-18813753280-5,DEM
pd-18813753280-7,DEM
pd-18813753280-8,DEM
pd-18813753280-9,DEM
pd-188150798413745-1,REP
pd-188306598564564-4,DEM
pd-1883837055193241-2,DEM
pd-1883837055193241-3,REP
pd-188566445027941-1,DEM
pd-188627791236103-3,REP
pd-1886527784933727-2,DEM
pd-188655654876820-3,DEM
pd-1888010847884501-1,DEM
pd-188802395144100-3,DEM
pd-188814880376-4,REP
pd-188823658516409-2,DEM
pd-1888575197903676-5,DEM
pd-1888594211400974-3,DEM
pd-189025161900223-1,REP
pd-1890286811188821-1,REP
pd-18904726924-2,DEM
pd-189097124503473-1,DEM
pd-189097124503473-2,REP
pd-1891395107799417-2,DEM
pd-189246255004661-1,DEM
pd-189285628396655-1,DEM
pd-189285628396655-2,DEM
pd-18929506878-1,DEM
pd-18929506878-2,DEM
pd-189307878412423-1,DEM
pd-189334271590298-2,DEM
pd-1893399507366608-1,DEM
pd-189397171091606-1,DEM
pd-189398074571666-4,REP
pd-189439811635489-2,DEM
pd-189439811635489-3,DEM
pd-1894861050838592-2,REP
pd-189513344502809-1,REP
pd-189572768285782-4,DEM
pd-18957518672-1,DEM
pd-189624667734578-1,REP
pd-189742239707-3,REP
pd-189764987822613-3,REP
pd-189777861073219-2,DEM
pd-18982436812-5,DEM
pd-18982436812-7,DEM
pd-1899019520365670-4,REP
pd-190015354382524-1,REP
pd-19007034888-2,DEM
pd-190094106128575-1,DEM
pd-190094106128575-2,DEM
pd-190306361726853-1,DEM
pd-1903154173342989-2,REP
pd-190343811069679-3,DEM
pd-190358700981079-1,DEM
pd-190359334425329-2,REP
pd-190400207672014-6,OTHER
pd-190411698277440-2,DEM
pd-190432558377055-4,DEM
pd-190532957805960-3,REP
pd-190543018083996-5,DEM
pd-190552561566786-1,REP
pd-190573258222315-1,DEM
pd-190697157619887-1,DEM
pd-1907924809527872-2,REP
pd-1908656542744596-1,DEM
pd-1908656542744596-2,DEM
pd-1909054829334690-3,DEM
pd-1911027705653860-1,DEM
pd-191199947570555-1,DEM
pd-1912068369010321-2,REP
pd-1912943255631432-3,DEM
pd-1913003422270451-2,DEM
pd-191338388172676-3,DEM
pd-191412780899283-1,DEM
pd-191438287952029-1,REP
pd-1914537155242810-1,DEM
pd-1914561178824972-3,REP
pd-1914561178824972-4,REP
pd-191563461270081-6,REP
pd-1916437535307298-2,DEM
pd-191671004581007-3,DEM
pd-191687731517-2,DEM
pd-1918477288251113-1,DEM
pd-191975737491988-4,DEM
pd-191983474530324-1,DEM
pd-192013990902459-2,DEM
pd-1920882228233015-2,REP
pd-192193247817828-2,REP
pd-19219803864-1,REP
pd-1923446521298736-3,DEM
pd-192367856789-2,REP
pd-1924170904541036-1,REP
pd-1924667561178715-3,DEM
pd-1925751504337881-4,DEM
pd-192738164073627-1,DEM
pd-192771954102960-2,REP
pd-1927937250828320-3,DEM
pd-1927977257228284-1,REP
pd-1928007537474409-1,DEM
pd-1928158447396056-1,DEM
pd-1928158447396056-3,DEM
pd-1929941403905727-1,DEM
pd-1930520070532771-3,DEM
pd-1931940120414704-1,DEM
pd-193217097766-2,DEM
pd-1932456777070169-1,DEM
pd-193246844702687-1,DEM
pd-1933314866923536-4,OTHER
pd-193332384941186-2,REP
pd-193348924623741-1,DEM
pd-1933875343502428-1,DEM
pd-1934158976830122-4,DEM
pd-1934191280189700-2,DEM
pd-1934191280189700-6,DEM
pd-19342050934-3,REP
pd-1934273516856559-2,DEM
pd-193523604934731-2,DEM
pd-193530144930395-2,DEM
pd-193568774210-3,DEM
pd-193628397865385-4,REP
pd-19368616355-3,DEM
pd-19368616355-5,DEM
pd-1937136303207445-4,DEM
pd-1937171279661046-3,DEM
pd-193745960583-2,DEM
pd-193775674023153-1,REP
pd-1938443689723705-1,DEM
pd-193848101876-4,REP
pd-193850934544658-3,REP
pd-1938600283038463-2,DEM
pd-194016141090830-1,DEM
pd-1941356579284705-2,DEM
pd-1941595989414032-3,DEM
pd-194160388083603-2,REP
pd-1942520902707477-2,DEM
pd-194319343999112-1,DEM
pd-194319343999112-2,DEM
pd-194373370641737-1,REP
pd-1943795729260686-4,REP
pd-19437978960-3,DEM
pd-19440638720-2,DEM
pd-194544861000309-1,DEM
pd-194591560574022-2,DEM
pd-194632595565-2,DEM
pd-194633817214366-4,DEM
pd-19463427992-1,REP
pd-194697144477458-2,DEM
pd-1947204578916961-3,OTHER
pd-19474609238-2,DEM
pd-19474609238-3,DEM
pd-194798557218627-4,DEM
pd-1948481575381998-3,DEM
pd-1948481575381998-4,DEM
pd-194868063913-4,REP
pd-1949440971937523-2,DEM
pd-1949467411934223-3,REP
pd-194981393894304-1,REP
pd-1951546235101796-1,DEM
pd-1952486048412028-1,REP
pd-1952619898372368-2,DEM
pd-195275985287-3,DEM
pd-195435017689344-4,DEM
pd-1954781851493536-2,DEM
pd-195505080580205-3,DEM
pd-19554217292-1,DEM
pd-1955953381348064-1,REP
pd-1955956844453897-1,DEM
pd-195670133784207-1,DEM
pd-195704103779569-1,DEM
pd-195704103779569-2,DEM
pd-1957446251204909-2,DEM
pd-1957482924581259-3,REP
pd-1957667094497467-2,REP
pd-1958906451024686-4,DEM
pd-195977017513200-3,DEM
pd-196075067139514-2,DEM
pd-196098536897-1,REP
pd-1961001050840981-2,REP
pd-196199184510967-1,DEM
pd-1963520933961708-2,DEM
pd-1963673123860374-1,DEM
pd-1964469933877714-5,REP
pd-1964469933877714-6,REP
pd-1964542857198330-1,DEM
pd-1964685757128600-3,DEM
pd-196481564453213-3,DEM
pd-196504823759672-2,REP
pd-1966045470352643-2,DEM
pd-196628225790-3,DEM
pd-1966620693348979-1,DEM
pd-1966764060296590-2,DEM
pd-196743663140-2,DEM
pd-1967557840208069-1,DEM
pd-196930557512375-2,DEM
pd-196930557512375-3,DEM
pd-197040706979540-3,REP
pd-1970500023161948-1,REP
pd-197172183685844-2,REP
pd-1971892773117029-1,DEM
pd-197208643661868-2,REP
pd-1972263853021410-1,DEM
pd-1973192336284889-3,REP
pd-1973192336284889-4,REP
pd-1973443166260003-2,DEM
pd-197345891027498-2,REP
pd-197374340229-1,DEM
pd-1973839752683743-2,DEM
pd-197461723779499-2,DEM
pd-197461723779499-4,DEM
pd-1974843506136098-2,DEM
pd-19754937733-1,REP
pd-197605733603612-2,DEM
pd-197664180288901-1,DEM
pd-1977575225902318-1,DEM
pd-197760674021143-9,DEM
pd-1977738355807406-2,DEM
pd-1977738355807406-3,DEM
pd-1978060702406859-1,DEM
pd-1978596199083234-2,DEM
pd-1978596199083234-3,DEM
pd-197908256931216-6,DEM
pd-197943187596-3,DEM
pd-1979565535655842-2,OTHER
pd-198024590300902-4,DEM
pd-1980546412206974-2,REP
pd-198180660544139-1,DEM
pd-198181627555043-1,DEM
pd-198289720206036-1,REP
pd-1983088561745901-2,REP
pd-198365307706211-1,DEM
pd-1983659801955641-3,DEM
pd-198454957640034-2,REP
pd-1984583491844250-1,REP
pd-198594256876561-2,REP
pd-1986304678248628-3,REP
pd-198690003476655-1,DEM
pd-1988116634618342-2,DEM
pd-198834646827018-2,DEM
pd-1988608068049707-1,DEM
pd-198923770576-2,DEM
pd-198974513504501-2,DEM
pd-198974513504501-3,DEM
pd-1990308511027728-1,DEM
pd-199055944084839-1,REP
pd-199055944084839-2,REP
pd-199055944084839-3,REP
pd-1991116680981219-1,DEM
pd-1991601844386248-1,DEM
pd-1992102714364397-1,DEM
pd-1992552181059259-2,DEM
pd-1992563640866193-5,DEM
pd-1992665371010035-2,REP
pd-199301850444484-3,DEM
pd-199325267252257-2,DEM
pd-199362023962642-1,DEM
pd-1993802770864479-4,DEM
pd-1994019694186960-4,DEM
pd-199410057534680-1,REP
pd-199492806829867-2,REP
pd-1995639790670357-1,DEM
pd-1995639790670357-2,DEM
pd-199656733991290-1,DEM
pd-199656733991290-2,DEM
pd-19972147235-2,DEM
pd-19972147679-1,DEM
pd-19972147679-6,DEM
pd-199730933406795-2,DEM
pd-199730933406795-4,DEM
pd-199756330090514-1,DEM
pd-199854346846-1,DEM
pd-199922176743617-1,DEM
pd-1999820786968314-3,DEM
pd-1999957576912714-2,REP
pd-20006038080-2,DEM
pd-200086043484399-2,DEM
pd-200224630053159-3,DEM
pd-2002543003367339-1,DEM
pd-2002543003367339-5,DEM
pd-200259660733791-1,DEM
pd-200313140004359-1,REP
pd-200318040698385-3,REP
pd-2003181579988003-2,DEM
pd-2003181579988003-3,DEM
pd-2003882349847829-2,DEM
pd-2004288969637386-1,REP
pd-200548226627766-2,DEM
pd-2005811926139269-2,DEM
pd-200627077367103-3,REP
pd-200640138679-4,DEM
pd-200650357207240-1,REP
pd-2006561782926505-4,DEM
pd-2007361039550045-1,DEM
pd-200851346608482-1,DEM
pd-2010380035901743-2,DEM
pd-201052776624694-2,DEM
pd-201074366682970-1,REP
pd-2011042799222754-3,DEM
pd-2011179709101228-2,DEM
pd-201192805715-2,DEM
pd-201287297283968-3,REP
pd-2013803118888358-2,REP
pd-2013886638720003-1,REP
pd-201446865862-2,DEM
pd-2014519985445047-4,DEM
pd-201699117041673-1,DEM
pd-201719337258210-2,DEM
pd-201767633915117-1,DEM
pd-201767633915117-4,DEM
pd-2019228981443626-4,DEM
pd-201937743929314-3,DEM
pd-201956993160690-3,REP
pd-201964110750378-2,REP
pd-202071006601223-2,DEM
pd-2021186854870160-2,REP
pd-20219882434-1,DEM
pd-202206013177405-2,DEM
pd-202261946452690-1,DEM
pd-2022955524588789-3,REP
pd-2023114331282570-1,DEM
pd-202465680398-2,DEM
pd-20264898879-2,DEM
pd-202774546401452-2,REP
pd-202783748187642-1,REP
pd-2027856300769181-2,DEM
pd-2027856300769181-3,DEM
pd-202851657003895-4,DEM
pd-202860336714782-2,REP
pd-2028661034047801-1,DEM
pd-202898843060162-2,DEM
pd-2029108860704039-1,DEM
pd-2029866750375041-2,DEM
pd-2029949623907790-1,REP
pd-2030590757228019-3,DEM
pd-203284909734636-2,REP
pd-203304763647715-4,REP
pd-203330919857759-4,DEM
pd-2033629476881258-3,DEM
pd-203392286920025-2,REP
pd-203420943084617-2,REP
pd-2034612720111120-3,DEM
pd-203550842430-2,REP
pd-2037096416617043-3,DEM
pd-2037705156252029-2,DEM
pd-2037826063096489-1,DEM
pd-203805062990264-3,REP
pd-2038298739789008-2,REP
pd-2038477456439436-1,OTHER
pd-2038477456439436-2,OTHER
pd-2039515353004485-1,DEM
pd-2039517512791583-2,DEM
pd-203992683335451-4,REP
pd-2040270322863853-3,DEM
pd-204103097023135-4,DEM
pd-2041697716110470-2,DEM
pd-2042181879445200-1,DEM
pd-2044134958991464-2,DEM
pd-204417470302828-1,DEM
pd-2044175902545956-2,DEM
pd-2045063472456560-2,REP
pd-2046092952294722-4,DEM
pd-204623453392865-8,DEM
pd-2046409315448448-3,DEM
pd-204714599635861-1,REP
pd-204716793228923-1,DEM
pd-204720826215062-1,REP
pd-2047747065457365-2,REP
pd-2047925575248614-3,REP
pd-204845412960834-1,REP
pd-205001842946196-3,REP
pd-205180688193-1,DEM
pd-205226163311474-3,DEM
pd-205303126186718-4,DEM
pd-205315141144-2,DEM
pd-205395906412-4,DEM
pd-205395906412-6,DEM
pd-2054286024792538-3,DEM
pd-2055240291464484-1,REP
pd-205604369600993-1,DEM
pd-205621732795876-2,DEM
pd-205621732795876-6,DEM
pd-2056485407811667-5,DEM
pd-2056557204563595-2,DEM
pd-205668619901-2,DEM
pd-205668619901-3,DEM
pd-205692999442551-5,DEM
pd-205826147784-3,DEM
pd-2058736224420293-1,DEM
pd-2059601284310143-2,DEM
pd-2061175170836892-1,REP
pd-20612127118-5,DEM
pd-206232314836-2,DEM
pd-206291632794768-3,DEM
pd-206372732710668-2,DEM
pd-206613968946-4,REP
pd-206615725105-2,REP
pd-206629526173676-1,DEM
pd-206690159663661-4,DEM
pd-206741476007513-1,DEM
pd-206743952696198-2,REP
pd-206743952696198-4,DEM
pd-206764862688643-2,DEM
pd-2068688366709229-2,REP
pd-2069180799973793-4,DEM
pd-2069457676625501-3,DEM
pd-207033659336173-1,DEM
pd-20715882266-2,REP
pd-207268325970395-4,DEM
pd-2072837463041806-1,REP
pd-207381586628343-2,DEM
pd-207425149422656-2,REP
pd-2074844779226766-2,DEM
pd-207489512732636-1,DEM
pd-2075230079362015-2,DEM
pd-2075884415961587-2,DEM
pd-2076249822657170-2,REP
pd-207672706051382-2,DEM
pd-207682332761703-3,DEM
pd-2078647579047586-1,DEM
pd-2078647579047586-2,REP
pd-2078647579047586-3,DEM
pd-20787991568-3,DEM
pd-207894706319-1,DEM
pd-2079735088963636-2,DEM
pd-20809300888-2,DEM
pd-208130515883697-2,DEM
pd-208149456389-2,REP
pd-2081864865362439-4,DEM
pd-208374059720150-1,REP
pd-208484219182176-3,DEM
pd-2084855378228902-1,REP
pd-208525282490982-3,REP
pd-208738238719-1,DEM
pd-2087721071449613-3,DEM
pd-2088925874724450-4,OTHER
pd-2089995447925091-1,DEM
