pd_id,party_all_clf_pdid
pd-106079688459705-2,DEM
pd-106081984523275-1,REP
pd-106083028204653-1,DEM
pd-106088071734455-1,DEM
pd-106094108311592-1,REP
pd-106096781982754-1,REP
pd-106107231644002-2,REP
pd-106110162177-4,DEM
pd-106114264313679-1,DEM
pd-106117801885089-1,REP
pd-1061240530648502-2,REP
pd-106126855532018-1,DEM
pd-106130465257897-1,DEM
pd-106133235427638-1,DEM
pd-106138222116-6,DEM
pd-106140607416167-1,DEM
pd-106141572241696-2,DEM
pd-106145518728507-1,REP
pd-106148448828180-1,DEM
pd-106153308804493-1,DEM
pd-106155042069614-1,DEM
pd-106157325624220-1,DEM
pd-106158118578382-1,REP
pd-106158314342739-1,REP
pd-106166442271993-1,REP
pd-106166677785090-1,DEM
pd-106172365217487-1,REP
pd-106173648761773-3,DEM
pd-106174491961354-1,DEM
pd-106175930836586-1,REP
pd-106176565157407-NA,REP
pd-106178071176467-1,DEM
pd-106185698887159-2,REP
pd-106188495355392-1,REP
pd-106189901959588-1,REP
pd-106194512231485-1,REP
pd-106194867812591-2,REP
pd-106201722750865-1,DEM
pd-106201744062253-1,DEM
pd-106202108691525-1,REP
pd-106202758813566-1,DEM
pd-106202925531256-1,REP
pd-106204825385204-2,REP
pd-106209031898095-1,REP
pd-106209458217302-1,DEM
pd-106210992236942-1,DEM
pd-106213237630889-1,REP
pd-106216165302076-1,DEM
pd-106216341779798-1,DEM
pd-106216512131865-1,REP
pd-106219185211056-2,DEM
pd-106222134809638-4,DEM
pd-106223008779327-1,REP
pd-106224297647373-1,DEM
pd-106226242056692-1,DEM
pd-106230701408783-1,REP
pd-106231852028267-1,DEM
pd-106232137506325-1,DEM
pd-106236888676783-1,DEM
pd-106242375232938-2,DEM
pd-106243108856939-1,DEM
pd-106243634054070-2,DEM
pd-106244251043808-1,DEM
pd-106244251043808-2,DEM
pd-106244302137465-1,DEM
pd-106245416086016-NA,DEM
pd-106248815166475-1,REP
pd-106251411756693-1,REP
pd-106253668658533-1,DEM
pd-106256285292898-1,REP
pd-106256355574349-1,DEM
pd-106263822271956-1,REP
pd-106269317864691-1,DEM
pd-106270651989127-1,DEM
pd-106273134951139-NA,DEM
pd-106278160728805-1,DEM
pd-106279212110566-1,DEM
pd-106283570973088-2,DEM
pd-106283878845998-1,REP
pd-106297002039047-1,DEM
pd-106297078934341-1,DEM
pd-106297368391039-1,DEM
pd-106303828502171-1,DEM
pd-106303828502171-2,DEM
pd-106305152186104-1,REP
pd-106308028561224-1,DEM
pd-106308228704316-1,REP
pd-106308465587049-1,DEM
pd-106309308575227-1,DEM
pd-106310131989707-1,DEM
pd-106310174113358-1,REP
pd-106314818269053-1,DEM
pd-106315456082154-1,DEM
pd-106315901551850-1,REP
pd-106320442223430-2,REP
pd-106324634554373-1,DEM
pd-106325125415410-1,DEM
pd-106326398896151-2,DEM
pd-106331875352807-1,REP
pd-106334117471036-1,DEM
pd-106335427833902-1,DEM
pd-106335427833902-2,DEM
pd-106340107763960-2,REP
pd-106341454506321-3,DEM
pd-106345232200030-1,DEM
pd-106347222049951-1,REP
pd-106347817561634-2,REP
pd-106348486169704-2,REP
pd-106349227532164-1,REP
pd-106351887693879-3,REP
pd-106353392126729-1,DEM
pd-106361674823907-3,DEM
pd-106364528681319-1,DEM
pd-106364528681319-2,DEM
pd-106365767555815-1,DEM
pd-106367787921134-3,DEM
pd-106367787921134-4,DEM
pd-106368892225290-1,DEM
pd-106368917901920-1,REP
pd-106370472149572-1,DEM
pd-106371151183154-1,DEM
pd-106372766264-2,REP
pd-106375541533568-1,REP
pd-106376204896796-NA,REP
pd-106379532220862-1,DEM
pd-106382017600422-2,REP
pd-106385388377395-1,DEM
pd-106386158767588-2,DEM
pd-106386158767588-3,DEM
pd-106391648891282-NA,DEM
pd-106397768761382-2,DEM
pd-106397768761382-3,DEM
pd-106410131071807-1,REP
pd-106412482248635-1,DEM
pd-106415517582654-2,REP
pd-106417592153288-2,DEM
pd-106418585359158-1,DEM
pd-106418602051493-2,DEM
pd-106419198053871-2,REP
pd-106421025592525-1,DEM
pd-106422508278960-1,DEM
pd-106425730874644-2,DEM
pd-106428322042498-1,DEM
pd-106428741121544-2,DEM
pd-106428798656835-NA,DEM
pd-106430495298463-1,REP
pd-106430731814622-1,DEM
pd-106430925394095-1,DEM
pd-106431468672014-1,DEM
pd-106432841623410-2,DEM
pd-106434834131965-NA,DEM
pd-106436131921828-1,DEM
pd-106436745283531-1,REP
pd-106438637853917-1,DEM
pd-106445167434779-1,DEM
pd-106445924574973-3,DEM
pd-106448045584314-1,DEM
pd-106449152001795-1,DEM
pd-106450721988920-1,REP
pd-106451501999678-1,DEM
pd-106455328845866-1,DEM
pd-106455357661733-2,DEM
pd-106455611083923-1,REP
pd-106470774923973-1,DEM
pd-106472618915523-1,REP
pd-106472915449148-1,DEM
pd-106476515597026-1,DEM
pd-106477698541409-1,DEM
pd-106481091618639-NA,DEM
pd-106487520883333-2,REP
pd-1064897643682844-1,DEM
pd-106490128747297-NA,DEM
pd-106491108251932-1,DEM
pd-106492815411631-1,REP
pd-106497298879528-1,DEM
pd-106499564645787-1,REP
pd-106505431961499-1,REP
pd-106507829420476-1,DEM
pd-106514881988001-1,DEM
pd-106517881112826-1,DEM
pd-106520644719771-1,DEM
pd-106526094508507-1,DEM
pd-106527022104368-1,REP
pd-106527055578195-1,REP
pd-106527078777754-1,DEM
pd-106529362016251-1,DEM
pd-106534501937527-1,REP
pd-106540378626808-1,DEM
pd-106542085415033-1,DEM
pd-106550385351507-1,REP
pd-106550672201587-1,REP
pd-106559278114448-1,DEM
pd-106559638427204-1,DEM
pd-106559638427204-2,DEM
pd-106559805163436-1,DEM
pd-106559805163436-2,DEM
pd-106560464175077-2,DEM
pd-106562135433643-1,DEM
pd-106567117785388-2,DEM
pd-106567458578399-1,REP
pd-106568024842114-2,DEM
pd-106568024842114-3,DEM
pd-1065693703478217-2,REP
pd-106570548210737-1,REP
pd-106570778835522-2,DEM
pd-106572950040377-1,DEM
pd-106572950040377-3,DEM
pd-106581232177662-1,DEM
pd-106582544906565-2,DEM
pd-106583295302003-1,REP
pd-106589671939567-1,REP
pd-106594442141898-1,REP
pd-1066000676923634-1,DEM
pd-106603474276194-3,DEM
pd-106603641160493-NA,DEM
pd-106604754471279-1,DEM
pd-106608508899209-1,DEM
pd-106612915352436-1,DEM
pd-106617368440724-1,DEM
pd-106621664707628-1,DEM
pd-106623651098389-1,REP
pd-106626195479568-1,REP
pd-106628429365827-1,DEM
pd-106629688089596-1,DEM
pd-106631421767090-1,REP
pd-106634230981891-1,DEM
pd-106634378791736-1,DEM
pd-106636522073881-1,DEM
pd-106636928696502-1,REP
pd-106640965323909-1,REP
pd-106644424943517-2,DEM
pd-106648498398628-1,REP
pd-106654098650660-1,DEM
pd-106656442027700-1,REP
pd-106656845034469-1,DEM
pd-106656845034469-NA,DEM
pd-106659052036420-1,REP
pd-106659508790661-1,DEM
pd-106663061650034-1,DEM
pd-106667474170866-1,DEM
pd-106673927644353-1,DEM
pd-106677251610475-2,DEM
pd-106680222031062-1,REP
pd-106681674265863-2,REP
pd-106686131586223-2,DEM
pd-106687405264034-1,DEM
pd-106688702095523-1,REP
pd-106690572056157-2,DEM
pd-1066937120010186-1,DEM
pd-106700601851747-1,DEM
pd-106706714469410-1,DEM
pd-106706932722061-4,DEM
pd-106707035297621-1,REP
pd-106708741982814-1,DEM
pd-106712305198589-1,DEM
pd-106713812094944-1,REP
pd-106714686034838-3,REP
pd-106715821715565-1,DEM
pd-106718395168094-1,DEM
pd-106728724743578-2,REP
pd-106732638224699-2,REP
pd-106736518803332-1,DEM
pd-106737052702558-3,REP
pd-106740238826522-1,DEM
pd-106740505126191-1,REP
pd-106740505126191-2,DEM
pd-106740862043268-1,DEM
pd-106744588230288-2,REP
pd-106744588230288-3,DEM
pd-106757418539312-1,DEM
pd-106762298689664-1,DEM
pd-106762438191000-1,REP
pd-106764052011104-1,DEM
pd-106764057786334-2,DEM
pd-106766948662048-1,DEM
pd-106769148511724-2,REP
pd-106769271678435-2,REP
pd-106774502036634-2,REP
pd-106775948771016-1,DEM
pd-106777204207662-1,REP
pd-106780031919897-1,DEM
pd-106781885118389-1,DEM
pd-106786651418592-2,REP
pd-106786872121787-1,DEM
pd-106790038808214-1,DEM
pd-106791958460553-1,REP
pd-106792334994658-1,DEM
pd-106795720902230-3,REP
pd-106795887744054-NA,DEM
pd-106796184493774-1,DEM
pd-106799708695049-2,REP
pd-106805841825743-1,REP
pd-106810491911336-1,DEM
pd-106810655283359-1,DEM
pd-106811305334039-1,REP
pd-106814122139169-1,REP
pd-106814318458506-1,DEM
pd-106817707561634-2,DEM
pd-106820171910748-1,REP
pd-106826564311872-1,DEM
pd-106828505529893-1,DEM
pd-106829118737932-1,REP
pd-106829197321031-2,DEM
pd-106829197321031-3,DEM
pd-106837541570404-NA,DEM
pd-106842552118660-2,DEM
pd-106842688782323-1,DEM
pd-106843901756588-1,REP
pd-106848388588668-1,DEM
pd-106850211955824-1,REP
pd-106851632083125-1,REP
pd-106852687642018-1,REP
pd-106855926042343-2,DEM
pd-106862935350103-1,DEM
pd-106865870862332-1,DEM
pd-106865971760409-1,REP
pd-106867407580873-1,REP
pd-106868738619280-1,DEM
pd-106878795260338-1,REP
pd-106880098466742-1,DEM
pd-106880304225120-1,DEM
pd-106880304225120-2,DEM
pd-106880304225120-3,DEM
pd-106881715280855-1,DEM
pd-106884035062824-1,DEM
pd-106884035062824-2,DEM
pd-106884035062824-3,DEM
pd-106890218786417-1,REP
pd-106892531997012-1,DEM
pd-106892605449738-2,REP
pd-106893981453425-2,DEM
pd-106895768776549-1,DEM
pd-106897618611661-1,REP
pd-106897981943339-1,REP
pd-106898441945749-1,DEM
pd-106899188726482-1,DEM
pd-106913245113438-1,DEM
pd-106915064530697-1,DEM
pd-106919942151996-1,DEM
pd-106925294739244-1,REP
pd-106930127724082-1,REP
pd-106931995155732-1,DEM
pd-106932884906684-1,REP
pd-106936598735231-1,DEM
pd-106936598735231-2,DEM
pd-106937725162685-1,DEM
pd-106940255533228-1,DEM
pd-106943565261583-1,REP
pd-106945471198441-1,DEM
pd-106955695359434-1,REP
pd-106956058335439-1,DEM
pd-106960225244485-1,DEM
pd-106962097619082-1,REP
pd-106965765469251-2,REP
pd-106971868404729-1,DEM
pd-106971868404729-3,DEM
pd-106983241228041-1,DEM
pd-106984385547309-1,DEM
pd-106985598319572-2,DEM
pd-106986458433716-1,REP
pd-106992736032001-1,REP
pd-106995072019709-1,REP
pd-106999441158875-1,REP
pd-106999591588951-1,REP
pd-107000698531652-1,REP
pd-107000712192621-1,REP
pd-10700147179-3,DEM
pd-107005161695319-1,REP
pd-107005738847014-1,DEM
pd-1070070153079080-2,REP
pd-107008635528481-1,DEM
pd-107008774760761-2,DEM
pd-107010494015560-1,DEM
pd-107013225481098-2,REP
pd-107013225481098-3,DEM
pd-107013501890443-1,REP
pd-107021435107440-1,REP
pd-107037332686173-2,REP
pd-107037438378143-2,REP
pd-107037438378143-3,REP
pd-107037464370556-2,REP
pd-107040317735775-2,REP
pd-107045115250461-1,DEM
pd-107045481930055-1,DEM
pd-107049538678836-1,REP
pd-107061675201855-1,DEM
pd-107061675201855-NA,DEM
pd-107061765227398-1,DEM
pd-107062685991419-1,DEM
pd-107070218321662-2,REP
pd-107074415369377-1,DEM
pd-107085195085538-1,REP
pd-107096951720284-1,DEM
pd-107099651950683-1,DEM
pd-107100598618562-1,DEM
pd-107100618241041-1,DEM
pd-107103511775840-1,REP
pd-107103661430885-1,DEM
pd-107108074955638-3,REP
pd-107109947803536-1,REP
pd-107110771686754-1,DEM
pd-107114235338618-1,DEM
pd-107114511660830-1,DEM
pd-107117811625537-2,DEM
pd-107119637688502-2,REP
pd-107123921920194-1,DEM
pd-107124814865198-2,REP
pd-107128841851361-1,REP
pd-107131418817543-1,DEM
pd-107133825312690-1,DEM
pd-107136260987577-2,DEM
pd-107137851072309-3,DEM
pd-107137851072309-4,DEM
pd-107139838651079-1,DEM
pd-107153355166646-3,DEM
pd-107155980854372-1,REP
pd-107156032037486-1,REP
pd-107160935490660-1,DEM
pd-107166732102060-1,REP
pd-107168898379486-2,DEM
pd-107171061008131-1,DEM
pd-107172044192959-1,DEM
pd-107173980977301-1,REP
pd-107178831882244-1,DEM
pd-107181975212882-1,REP
pd-107188720968827-1,REP
pd-107191118542774-1,REP
pd-107192362094727-1,REP
pd-107197575441841-1,DEM
pd-107199049318619-3,DEM
pd-107200652007032-1,REP
pd-107202061800022-1,REP
pd-107203824532455-1,DEM
pd-107204205209512-1,REP
pd-107210084216238-1,DEM
pd-107211168571837-1,DEM
pd-107216748613027-1,REP
pd-107217112040245-1,DEM
pd-107220058711102-1,REP
pd-107220501439449-1,REP
pd-107233588724695-1,REP
pd-107245855471143-1,REP
pd-107248944146204-1,DEM
pd-10725413603-1,DEM
pd-107258988442129-NA,DEM
pd-107263678550365-1,REP
pd-107269094226611-1,DEM
pd-107270641551236-NA,DEM
pd-107270820796019-2,REP
pd-107274355239722-1,DEM
pd-107275621794208-2,DEM
pd-107275795427432-1,REP
pd-107279171945513-1,REP
pd-107280818552674-1,DEM
pd-107283465236542-1,REP
pd-107285848493204-1,DEM
pd-107292522048082-1,REP
pd-107295228591830-1,REP
pd-107299941677097-1,REP
pd-107300672687328-NA,REP
pd-107302334565315-1,REP
pd-107305612001289-1,DEM
pd-107307120908521-1,REP
pd-107308198797643-1,REP
pd-107308698272177-1,DEM
pd-107310044245264-1,REP
pd-107312655238817-1,DEM
pd-107313158256266-1,DEM
pd-107314068601162-1,REP
pd-107320567818957-3,DEM
pd-107323051758635-1,DEM
pd-107330253280356-2,REP
pd-107330584085380-1,DEM
pd-107338823936177-1,DEM
pd-107347175154605-2,DEM
pd-107353152131715-1,DEM
pd-107356708329311-2,REP
pd-107358215220686-1,DEM
pd-107358215220686-2,REP
pd-107364654873284-2,DEM
pd-107365102641309-3,DEM
pd-107365192158311-1,DEM
pd-107365995262419-1,REP
pd-107366258726122-1,REP
pd-107367384054881-1,DEM
pd-107372792072962-1,REP
pd-107373107612833-2,REP
pd-107383818607275-1,REP
pd-107384984355096-3,REP
pd-107390675370147-1,REP
pd-107391351117812-1,DEM
pd-107392841875666-1,REP
pd-107394048290041-1,DEM
pd-107395818742365-1,DEM
pd-107395895336840-1,DEM
pd-107397558434606-1,REP
pd-107409115126228-1,REP
pd-107409909326665-1,REP
pd-107409909326665-3,DEM
pd-107412608321715-1,REP
pd-107413425472353-1,DEM
pd-107414074990650-1,DEM
pd-107415291890917-1,DEM
pd-107416688664122-2,DEM
pd-107423015148834-1,DEM
pd-107428537791747-3,DEM
pd-107433881736317-2,DEM
pd-107439427661844-1,DEM
pd-107444101837209-1,REP
pd-107451977452962-1,DEM
pd-107452215164362-1,DEM
pd-107461228572692-1,REP
pd-107461807302358-2,REP
pd-107462082017118-1,REP
pd-107474205245001-2,REP
pd-107475068526212-1,DEM
pd-107475908501338-1,REP
pd-107481860660975-2,DEM
pd-107483092039318-2,REP
pd-107483817554072-4,DEM
pd-107483858590857-1,REP
pd-107487828603485-1,REP
pd-107490121653211-1,DEM
pd-107498601723559-1,REP
pd-107499275246322-1,DEM
pd-107500120800840-2,DEM
pd-107505451840549-1,DEM
pd-107507105443662-1,REP
pd-107512125244237-NA,DEM
pd-107514541536074-NA,DEM
pd-107526258290421-1,REP
pd-1075284775937896-2,REP
pd-107529970908-2,DEM
pd-107529970908-3,DEM
pd-107531647318339-1,DEM
pd-107533117793193-1,DEM
pd-107535171931690-1,REP
pd-107538998393276-1,DEM
pd-107539145323993-1,DEM
pd-107540141956669-1,DEM
pd-107544088407131-1,REP
pd-107545633933686-2,REP
pd-107553074295243-1,DEM
pd-107553188401159-2,REP
pd-107553221414141-4,DEM
pd-107557461030547-1,REP
pd-107561165261218-1,REP
pd-107561165261218-2,DEM
pd-107561538659564-1,DEM
pd-107562865210330-1,REP
pd-107563871726175-2,DEM
pd-107567758486262-1,DEM
pd-107571744388479-1,DEM
pd-107572881870115-1,DEM
pd-107574845315585-1,DEM
pd-107580635400756-1,DEM
pd-107581637410418-1,REP
pd-107582203192-4,REP
pd-107582203192-5,DEM
pd-107582311941059-1,REP
pd-107582625176699-1,DEM
pd-107583855156162-2,DEM
pd-107587405227241-1,REP
pd-107592419594-2,DEM
pd-107593631948721-1,DEM
pd-107595695193579-1,REP
pd-107596138160990-2,REP
pd-107599125430334-1,REP
pd-107601844258595-2,REP
pd-107604678550406-2,DEM
pd-107605802051238-2,DEM
pd-10760692978-3,DEM
pd-107607938395809-1,DEM
pd-107611275210823-1,DEM
pd-107617152024476-1,DEM
pd-107617838562648-1,DEM
pd-107618578223660-1,DEM
pd-107621168483863-1,REP
pd-107623574732126-1,DEM
pd-107628068459051-1,DEM
pd-107631775253025-2,REP
pd-107639822109394-1,REP
pd-107640178428949-1,DEM
pd-107647202592570-4,DEM
pd-107651825278758-1,DEM
pd-107652595257859-1,DEM
pd-107653491866215-1,DEM
pd-107656175226721-1,DEM
pd-107656731666716-1,DEM
pd-107659368577023-1,REP
pd-107661395429390-NA,DEM
pd-10766454479-4,REP
pd-107668038559706-1,DEM
pd-107669385166286-1,DEM
pd-107674585179284-1,REP
pd-107674925341884-1,DEM
pd-107682583996121-2,DEM
pd-107682958596262-1,DEM
pd-107687992001213-1,REP
pd-107689855289047-1,REP
pd-107691435195133-1,REP
pd-107698564046392-1,REP
pd-107703112066811-1,DEM
pd-107704868679204-1,DEM
pd-107707747544219-2,REP
pd-107707808559941-1,REP
pd-107710037380814-1,DEM
pd-107711150982095-2,REP
pd-107712378758190-1,DEM
pd-107716101826782-1,DEM
pd-107716181812392-1,DEM
pd-107720461772733-1,REP
pd-107722848566222-1,DEM
pd-107724791845617-1,REP
pd-107724998500960-1,REP
pd-107725370798378-1,REP
pd-107726137669311-1,DEM
pd-107732095295702-1,REP
pd-107736915134338-1,REP
pd-107745951845316-1,DEM
pd-107745951845316-2,REP
pd-107746574342628-1,REP
pd-107749751853217-2,REP
pd-107750358524654-1,DEM
pd-107752381648121-1,REP
pd-107753958577660-1,DEM
pd-107755405257239-1,DEM
pd-107757295911734-1,DEM
pd-107759384755817-1,DEM
pd-107759418490228-2,REP
pd-107764430968176-1,REP
pd-107764430968176-3,REP
pd-107766235181961-1,REP
pd-107768138514696-1,DEM
pd-107771995338787-2,DEM
pd-107775211900976-1,REP
pd-107777051781653-3,DEM
pd-107777891817552-1,REP
pd-107779638789614-1,REP
pd-107781095140537-1,DEM
pd-107781791961274-1,REP
pd-107783324981007-1,DEM
pd-107785561872131-2,DEM
pd-107788182055830-1,DEM
pd-107788182055830-2,DEM
pd-107791062083950-1,REP
pd-107795821542589-1,DEM
pd-1077966599011356-NA,DEM
pd-1077967579043127-2,DEM
pd-107798888461831-1,REP
pd-107801457314549-2,DEM
pd-107803687769990-3,DEM
pd-107807371660297-1,DEM
pd-107811121709398-1,REP
pd-107811764222375-1,DEM
pd-107819518756993-2,REP
pd-107820998164608-1,DEM
pd-107824978499374-1,REP
pd-107826487449965-1,DEM
pd-107831368529640-1,DEM
pd-107831749237075-2,DEM
pd-107840608652675-1,REP
pd-107841425115356-1,REP
pd-107844288388090-1,DEM
pd-107844651466569-2,DEM
pd-107844688572805-1,REP
pd-107851857300055-1,DEM
pd-107853919242546-1,REP
pd-107858458707389-1,REP
pd-107859938609853-1,REP
pd-107859955354875-1,REP
pd-107863525217905-1,REP
pd-107868692102464-1,DEM
pd-107872101662285-3,DEM
pd-107872401943652-1,REP
pd-107887198516995-1,REP
pd-107889282024700-1,DEM
pd-1078892948787617-2,DEM
pd-10789042067-1,DEM
pd-107891931484429-NA,DEM
pd-107892228561756-1,REP
pd-107897451814927-1,REP
pd-107899795457361-1,REP
pd-107904733908466-1,REP
pd-107909845350787-1,REP
pd-107910265352932-1,DEM
pd-107911614820982-1,REP
pd-107925603976843-10,DEM
pd-107927918652599-2,DEM
pd-107927978742845-1,REP
pd-107933057643402-2,DEM
pd-107934175341479-1,DEM
pd-107935728385306-1,REP
pd-107939298758830-1,DEM
pd-107944438025138-1,DEM
pd-107948087540028-1,REP
pd-107953199261156-4,DEM
pd-107953711924919-1,REP
pd-107953818573945-1,REP
pd-107954941015920-2,DEM
pd-107955738520267-1,REP
pd-107957385181825-1,DEM
pd-107958904926386-2,REP
pd-107959721817451-1,DEM
pd-107977987456962-1,DEM
pd-107978284819552-1,DEM
pd-1079789672084038-3,DEM
pd-107985488711539-1,DEM
pd-107985488711539-2,REP
pd-107986649225938-4,DEM
pd-107991237597420-2,DEM
pd-107993931705527-1,DEM
pd-107997325208449-1,REP
pd-107998125342073-1,DEM
pd-108003151932513-2,REP
pd-108005871993487-1,REP
pd-108006678504753-1,REP
pd-108020636846-3,DEM
pd-108025821819737-1,DEM
pd-108027382034849-1,DEM
pd-108028728590880-1,DEM
pd-108033938680481-1,DEM
pd-108034105139475-2,DEM
pd-108034481783758-1,REP
pd-10803722213-2,DEM
pd-108047481968232-1,DEM
pd-108049854329734-2,REP
pd-108057088519060-1,REP
pd-108057925417400-2,DEM
pd-108060587996013-1,REP
pd-108061492096890-1,REP
pd-108064211600408-1,DEM
pd-108065261851146-1,DEM
pd-108067494825881-1,REP
pd-108067738610865-1,REP
pd-108068058380776-1,REP
pd-108072173995375-1,DEM
pd-108088651823853-1,REP
pd-108092963961513-1,REP
pd-108103698616086-1,DEM
pd-108103835119883-1,REP
pd-108108121456950-1,DEM
pd-108108268566501-1,REP
pd-108109408471213-1,DEM
pd-108111008682812-1,DEM
pd-108118198193753-2,REP
pd-108118582602630-4,DEM
pd-108118933908193-4,REP
pd-108125948235545-1,REP
pd-108130905143798-1,REP
pd-108145755404458-1,DEM
pd-108147600393-1,DEM
pd-108151708654925-1,REP
pd-108152938447914-1,REP
pd-108159998598365-1,DEM
pd-108165418648289-1,DEM
pd-108165418648289-2,DEM
pd-108168398665090-1,DEM
pd-108174341892964-1,REP
pd-108175598687463-1,DEM
pd-108177661726762-1,REP
pd-108179361951729-1,REP
pd-108180206470137-1,DEM
pd-108180998440229-1,DEM
pd-108194807512180-2,REP
pd-108195551813638-1,REP
pd-108203188195224-1,DEM
pd-108209831585-2,DEM
pd-108219291448702-2,DEM
pd-108227495212909-1,REP
pd-108228448477899-1,REP
pd-108237098482943-1,REP
pd-108237424220218-1,REP
pd-108237818511601-1,REP
pd-108238273850879-1,REP
pd-108238705091764-1,DEM
pd-108243138399344-2,REP
pd-108244634907909-1,DEM
pd-108247581851552-1,DEM
pd-108248211758265-1,REP
pd-108252695408318-1,REP
pd-108256645229197-1,REP
pd-108258878290014-1,DEM
pd-108263742532393-1,REP
pd-108266445888054-2,REP
pd-108266602063306-1,REP
pd-108268161352786-2,REP
pd-108277354196734-1,REP
pd-1082806668551737-4,REP
pd-108284815312726-1,REP
pd-108288702628080-1,REP
pd-108292208618607-1,DEM
pd-108296178564078-1,DEM
pd-1082989021720367-2,REP
pd-108302365219503-1,DEM
pd-108303332526647-4,DEM
pd-108303332526647-6,DEM
pd-108303585885118-3,DEM
pd-108309871030353-2,REP
pd-108309871030353-3,REP
pd-108309950683636-2,DEM
pd-108315321829258-2,REP
pd-108315321829258-3,DEM
pd-108331885019898-1,DEM
pd-108337654723451-1,REP
pd-108344505195474-1,REP
pd-108344998716264-1,REP
pd-108345385097448-1,DEM
pd-108347174384025-1,DEM
pd-108348812554353-1,REP
pd-108349905300278-1,REP
pd-108352378568501-1,REP
pd-108352805306684-1,REP
pd-108352925411637-1,DEM
pd-108353515214238-2,DEM
pd-108353651858092-1,DEM
pd-108357494015885-2,DEM
pd-108357821407081-NA,DEM
pd-108358104117725-1,REP
pd-108365748533311-1,REP
pd-108365842049050-1,DEM
pd-108366578700653-1,REP
pd-108367731476997-1,REP
pd-108371945160606-1,DEM
pd-108371945160606-2,DEM
pd-1083734181761882-3,DEM
pd-108375735180396-1,REP
pd-108376958425899-1,DEM
pd-108380923919757-1,DEM
pd-108381157661492-2,DEM
pd-108382961992764-1,REP
pd-108385597553152-1,DEM
pd-108388725158896-1,REP
pd-108400701720811-1,REP
pd-108403844864647-1,REP
pd-108404402544253-3,DEM
pd-108408962542926-3,DEM
pd-108409955372695-1,REP
pd-108413018545395-1,REP
pd-108413018545395-2,DEM
pd-108414235361760-1,DEM
pd-108418205375134-1,REP
pd-108419458704520-NA,DEM
